"age1"	"age2"	"deaths"	"moves"	"buildings1"	"buildings2"	"buildings3"	"area_cars"	"motor.maj"	"households"	"benefits"
"48"	-3.09534666679236	0.119364566491206	6	0.81438625865496	62	16	27	-3.13866297831808	0.00970353369475319	76	28
"49"	0.100821715142014	0.349357959053928	31	0.507887636698784	250	418	43	0.0753688753249501	0.809744472599403	404	57
"50"	-0.181609103333375	-0.00853386346517047	41	0.00722115722676443	28	164	201	-0.359867450619728	-0.242625839423021	453	350
"51"	-1.81924276472921	0.0406453652510715	14	0.624538623047884	71	129	90	-1.96684924236162	0.261343881169125	137	15
"52"	0.34620577477445	-1.06596704059053	39	0.596195185188168	908	127	23	0.199807063832198	0.484893860833099	278	102
"53"	-0.0259619159107599	0.403729934505326	37	0.416866354001728	345	82	93	-0.22896293116684	0.131376665252461	477	264
"54"	-1.57528822676346	-0.00184538445008464	17	0.729499298961729	130	221	15	-1.76725648605134	0.0312282777286271	156	29
"55"	7.79815263732431	1.15346781207766	119	-1.31592893629882	11	595	5	6.65547227590514	-2.7674780994478	1856	1832
"56"	-0.0441667384583952	-0.313456596051629	33	0.454828963169466	75	295	120	-0.133897347217522	-0.0349942791163033	334	76
"57"	-2.10921325244299	0.0195182191041439	9	0.598394843331488	61	105	57	-2.18630563311866	-0.0159366403821997	134	43
"58"	-2.14615568941897	0.256845422433049	9	0.617568926439489	78	89	71	-2.21620943445617	0.116693850053942	111	27
"59"	-0.420667858556014	-0.102531473458202	12	0.585547861751444	272	212	181	-0.222534760827393	0.441514110990073	312	28
"60"	-2.55480939627633	0.0260413547562406	7	0.709104285200895	73	63	40	-2.72373715924515	-0.0346001646012134	80	21
"61"	-0.00828328068853648	-0.670883785025936	22	0.611627381959795	102	324	86	-0.0583266235018547	0.161665106500047	325	50
"62"	1.80439367012455	-1.0544054217482	116	0.36025857266017	251	434	146	1.86439018675461	0.192283378277947	414	151
"63"	0.392573447667203	-0.166157316573463	45	0.239672921450565	167	194	127	0.506570589016229	0.133248841010194	407	204
"64"	0.331197935749064	-0.40618004122139	43	0.485421483810717	162	338	67	0.202738306740708	0.196625972970128	325	62
"65"	-2.44511614792437	-0.093761943406077	10	0.794376801942389	142	56	46	-2.55527187697478	0.00378223903298947	95	42
"66"	-1.1707573106709	-0.0511626941044659	24	0.503824452822191	277	115	77	-1.15089301277326	0.161458120993974	201	53
"67"	-1.63646433094613	-0.584766692241685	23	0.684245695645377	65	174	171	-1.81341456608046	-0.133429090840301	170	116
"68"	-0.155284349228044	-0.717055095214955	29	0.543714847231245	144	137	150	-0.468853124244314	-0.0383259988118155	296	179
"69"	-0.642124350438353	-0.339388718964956	17	0.507180782110301	180	185	87	-0.484417378773478	0.117636014006572	223	88
"70"	-0.069084534598918	-0.722909200952023	42	0.478001970646015	331	139	173	-0.0108069448323569	0.265522770784934	266	61
"71"	-1.98926790266989	0.659317040603818	4	0.804895606363025	205	81	42	-2.16514739156677	0.192184126455717	301	17
"72"	3.13188678095522	-0.373840047144953	58	-0.320394167948557	15	778	37	2.92750987558788	-0.548515457273762	947	707
"73"	1.28099369860833	-0.284332969382017	71	0.115666681444807	127	392	261	1.2471122781782	-0.0212631392649247	447	138
"74"	0.0435578252081472	-0.208065889007804	36	0.323917286063357	271	234	108	0.0378581219914198	0.154586088928545	356	138
"75"	-1.31517715591493	-0.0110301171824601	19	0.246000022978521	41	196	37	-1.13394019834429	-0.0848311317609074	319	153
"76"	-0.0471567857015271	-0.894363193815683	22	0.47186764764219	109	241	323	-0.168627848462943	0.375905991365762	226	35
"77"	0.179272037880675	-0.284008696831084	109	-14.6553662397371	352	238	88	0.325083742638002	0.368282819559369	490	219
"78"	0.581261936129866	0.163732636647653	26	-0.0117107227188904	126	221	133	0.0837565995143163	-0.0611958674443204	385	285
"79"	-0.554753978796534	-0.453305386247476	20	0.445852386941883	93	336	84	-0.635198886529377	0.225407210885599	261	57
"80"	0.893470700611743	-0.61808182834719	33	0.515178630847398	204	347	161	0.880975519519424	0.353991335664673	346	92
"81"	3.1005166368821	-1.57399234222494	24	0.147880524656984	79	938	115	3.10259968453575	0.930971937964786	502	18
"82"	-1.53922645278036	-0.619563196178335	9	0.638220978232498	75	214	72	-1.75345075340921	0.0797336723446939	144	33
"83"	5.09704115326978	-2.09312062289587	61	-0.151455622166666	348	685	310	4.86656748414849	0.709087878719344	654	191
"84"	0.380194152548704	-0.120594619672516	35	0.465154989065971	201	260	215	0.325440692165032	0.429918677538216	353	61
"85"	-0.18361817440918	-0.343828760695744	21	0.540358517943135	126	301	116	-0.252194289698421	0.47264926375533	226	12
"86"	0.947879499285146	-0.371384699976755	42	0.24914873887267	14	367	51	0.604909244703241	0.0439886503611226	516	230
"87"	1.63298411378842	0.157828445038976	26	0.0833243192165428	216	335	233	1.91258920926588	0.846680517327768	449	129
"88"	1.57206145533668	-0.196250754047558	76	0.0712484517330248	102	505	190	1.6198508332735	0.337423720269965	412	122
"89"	-1.22523239174912	-0.138178771256413	16	0.576121468967553	46	242	139	-1.32402265138976	0.0745193734810171	206	50
"90"	1.52164171462433	-0.994173501596506	37	0.344440818840279	99	719	122	1.55952033480587	0.842644612329622	414	52
"91"	0.0949255432553944	-0.734083686657688	31	0.321460589887861	67	462	138	-0.0299219357610898	0.368343645960475	284	11
"92"	1.42037313802783	-0.954526647521964	105	0.40008470756118	298	280	66	1.35697130492594	0.180520251350534	484	276
"93"	2.11189424855869	-1.45622892350627	24	0.360708389216477	202	692	88	1.8609567388661	0.452228628429007	420	57
"94"	-2.79269344393611	0.0256568917231965	6	0.791148991670367	11	74	22	-2.87184055384827	-0.0461850007867017	103	34
"95"	-2.70275411304845	-0.372586869073078	9	0.830782348047245	113	50	80	-2.83145814427889	-0.09573107369908	59	14
"96"	3.55167746893504	0.0249837361388014	101	-0.827723881358581	814	165	236	3.89655851969169	-0.205617419617218	681	652
"97"	-0.681393120071905	0.877024579377698	52	-0.398904601475617	173	80	102	-0.533045289286195	-0.538056699122105	422	474
"98"	-0.634770456732748	0.711202556814637	40	-0.222660226675282	279	36	59	-0.463549347670829	-0.283770189439407	304	411
"99"	1.9725579614924	1.01736818559067	70	-0.781891942469834	441	71	140	2.26698135172339	-0.215281282136998	467	478
"100"	-1.49189820382677	0.45730494606145	29	0.241407928167749	51	51	30	-1.60957123556439	-0.585447054220826	434	881
"101"	0.0149246683628146	-0.722611858113853	19	0.563531525419684	149	414	46	-0.311802600817493	0.291993294297176	220	10
"102"	5.54070841353431	-1.92824989933174	53	-0.372103391808954	247	1137	188	5.36189168494723	1.31120305119052	694	131
"103"	-2.16257477930653	-0.401976950114074	10	0.64784014954052	73	135	89	-2.28494424031662	0.162587681231766	78	6
"104"	-2.85529440530543	-0.0553166911322506	3	0.830332531490938	50	62	61	-2.91077805081389	0.169342195913215	52	6
"105"	0.575434718268614	-0.640686582531572	37	0.311712899563751	182	271	98	0.559327534792374	0.32280181977524	391	112
"106"	1.20250908084841	-1.51749610458199	34	0.500082566485819	141	555	59	0.755430925112407	0.212616777169702	299	72
"107"	0.2176624041529	-0.917178282393682	19	0.462505514366344	172	371	75	0.203185408476245	0.553882364093117	238	16
"108"	-2.19874098385799	-0.242252878288847	8	0.641513048012564	225	52	17	-2.21190915471641	0.100704969001632	112	4
"109"	-3.01094393705848	-0.0164292743725473	3	0.804510049314762	69	24	17	-3.16970377220645	-0.0904534070847181	48	9
"110"	0.7041977749835	-0.319328126752709	42	-0.201686877342054	133	266	178	0.805530971112753	0.227778330255836	345	106
"111"	-1.91416898173969	0.236909146332835	46	0.429970373613948	78	102	36	-1.93674575306203	-0.0848756472077078	154	43
"112"	-3.30780157954192	0.0378230557856218	2	0.863446007815728	34	7	17	-3.39173875487522	-0.0660301580828072	27	13
"113"	0.0169245865498743	-0.732825524289162	22	0.531060644175332	124	434	80	-0.171776655425761	0.300283502338342	240	10
"114"	-2.36432080714265	-0.369385933796741	9	0.827490278267179	152	58	38	-2.50430167855596	0.043835134940565	87	6
"115"	-0.151181424190533	-0.867639384666173	76	0.592774596392014	219	226	58	-0.44675710079441	0.148142795288186	265	59
"116"	1.12458020049699	-0.458196299138576	66	-0.973874976712187	241	358	155	1.12129840758288	0.171763689636424	399	85
"117"	-0.903795990995242	0.791979927050955	8	-2.13152194812186	19	265	61	-0.391586146140006	-0.196580135483042	265	23
"118"	-3.46990189931142	0.0830462199513609	0	0.898951920807971	26	8	1	-3.64853185393273	-0.0725180611493678	15	1
"119"	2.01300443844544	0.827273091643175	61	-0.596557307295658	475	129	110	2.16156488396698	-0.304763812905539	515	288
"120"	2.24963138247437	-0.599889562150174	51	-0.044695680027593	404	283	283	2.55130376434861	0.315734521559519	493	160
"121"	-2.5256419349442	-0.584131301253421	12	0.827554537775223	25	103	4	-2.68098467247847	-0.0912333245341206	84	17
"122"	-0.838031868663341	-0.283661821531979	22	0.580505950384364	54	240	169	-0.842141100066475	0.468101203149082	216	28
"123"	-2.48033953519773	-0.300792300447685	3	0.739953843874321	73	93	31	-2.60955460452802	0.165368833149628	87	5
"124"	-2.71721634057891	-0.0732744112066559	2	0.723429235465948	60	65	48	-2.72470014160521	0.275062564071299	85	6
"125"	-3.30461614357789	0.0375336964359313	1	0.882555831415685	36	8	25	-3.43697948231421	0.0261150315102395	21	2
"126"	-1.91494790285263	-0.332550263460875	10	0.751515635293488	10	201	6	-2.15993124165578	-0.082499835280272	216	99
"127"	-2.48812091540335	-0.379989598184944	40	0.79792590975463	31	138	31	-2.60717107826824	0.0556041764154243	64	5
"128"	0.138357548347314	-1.08683239432606	19	0.533774378383004	272	243	85	-0.0249955445840852	0.273380373027435	233	17
"129"	-0.385123174746861	-0.918501953001871	11	0.321653368411993	116	320	55	-0.696164266036469	0.0711055206595549	212	20
"130"	-2.43586803447722	-0.321728665572541	8	0.771910649054322	21	129	11	-2.48355535484922	0.0612781519113889	129	53
"131"	-2.40019594728497	0.131895261394702	9	0.700513266021574	62	98	22	-2.5974683523695	0.0772046041508676	85	8
"132"	-3.15088182024514	0.0549718523732208	3	0.863124710275509	39	29	14	-3.3449502641267	-0.07615145407519	34	0
"133"	-3.50397285983533	-0.105458949229978	135	0.772617503642805	6	9	4	-3.66489571265816	-0.141755964316825	4	6
"134"	3.40146036783967	-2.24455481141081	62	-0.0376468890413248	281	797	123	2.90101388823707	0.543697872694639	450	31
"135"	-0.680381285242454	-0.00129883367064329	22	0.294916418253373	60	201	121	-0.94768955693668	0.0686234329321069	280	203
"136"	2.17967155602699	0.807091236653781	42	-0.27623297626895	309	239	190	1.87697323016172	-0.293689141744492	674	591
"137"	0.21172952537568	-0.17193625526209	25	0.360708389216477	272	193	68	0.419925576072159	0.382157023558048	405	111
"138"	-2.20961260354518	0.105174272176641	13	0.657459320848543	157	33	54	-2.1953850576586	0.147842338863482	113	43
"139"	2.74995238282147	-0.0365144741286315	91	-0.0659903269010407	332	412	86	2.78498054935086	0.493977575334868	575	218
"140"	3.62306184011636	0.791424251443566	126	-0.709080850260122	208	495	125	3.83618430984019	0.411845711538785	798	353
"141"	4.52791243954883	1.64593749234615	70	-0.979495223651661	318	417	209	4.40168361529639	0.0694220438579676	820	556
"142"	-1.64609835318275	0.284315593958097	22	0.370070522492323	61	73	52	-1.87553471798325	-0.0568918488498248	161	225
"143"	-2.92593511383917	0.247629150748634	8	0.70044900651353	56	14	20	-3.00521923081806	0.114574012446985	60	33
"144"	0.0995216341413869	0.600954927066539	43	0.185378482398585	466	84	35	0.0248367075321748	-0.191122721829266	456	345
"145"	2.18403201204589	0.685719766636113	57	-0.201172801277703	355	264	156	2.28620926503885	0.157209394619812	575	396
"146"	1.50342310696516	-0.562552230259144	33	-0.394890842237239	289	454	141	1.82022557068881	0.548891516548166	481	122
"147"	-0.353494045937861	0.0522253153480942	22	0.351603293972805	228	140	117	-0.338715702646698	0.37702466616521	331	91
"148"	-1.22597087788887	0.407723082069616	11	0.673534112700609	255	182	23	-1.10485674697967	0.322098759569078	286	58
"149"	2.32542190154258	1.1541398463389	56	-0.0108605142444908	505	332	51	2.3195088140313	0.0671373726228958	828	451
"150"	-1.55652545198625	0.320032809612152	32	0.641962864568871	349	87	7	-1.56578386441823	-0.150937730021986	299	219
"151"	-1.96359595608143	-0.00220341114023598	13	0.68683091083696	135	92	42	-2.07722255462407	0.0978556493428615	141	70
"152"	-0.622958482899299	0.593945388291891	63	0.459727520650628	123	129	87	-0.750191646856896	0.140919308909801	348	148
"153"	-0.305130228766409	0.449028132524859	35	0.365028611125244	136	245	27	-0.389549325784158	-0.147868488138542	409	155
"154"	2.41278356343744	-0.104825233585526	63	0.275178834442807	178	276	240	2.2865142068995	0.237323610544445	668	284
"155"	-2.22859398402655	-0.0608507266691832	17	0.824390987011245	5	159	17	-2.33282641114322	0.0321968374274259	120	18
"156"	0.0467177590648364	0.459508171744584	35	0.261224606356188	185	168	89	-0.199811850681999	-0.117482772560527	399	184
"157"	-0.663385288951107	0.1463771046516	27	0.507437820142477	17	271	11	-0.917076826336927	-0.285893589718714	416	221
"158"	1.58844607804852	0.638138505861092	81	0.352117370037156	513	270	110	1.59980742087368	0.602504115605429	545	115
"159"	3.94238156842081	0.650072696280569	65	-0.18379798439493	333	475	136	3.76422307049663	0.375830540797652	844	413
"160"	-3.3127411575124	0.111680617455943	4	0.898759142283839	35	15	14	-3.50597289738412	-0.0997337589442343	29	5
"161"	0.542793283522092	-0.393837567150037	29	0.53371011887496	187	439	58	0.596787354266019	0.877574790589389	337	36
"162"	0.574990136831952	0.135601287213986	100	-0.101753277925458	250	179	140	0.517305937765139	-0.021702594687551	449	242
"163"	-0.808545427621016	0.49115556528834	38	0.514407516750871	501	191	83	-0.701091935035276	-0.027425824218313	395	223
"164"	3.15092847236186	0.146542814046851	64	0.00863486640372914	525	276	186	2.96703328772765	0.141376774636604	703	519
"165"	2.62188864747844	0.821341138903309	64	-0.347180542745391	434	341	126	2.93338361817736	0.357943719116427	737	391
"166"	-3.25767551396723	0.0652166395749116	2	0.898759142283839	26	29	18	-3.35173528139166	0.0035027120219705	51	8
"167"	-3.49115215872035	0.0650197775713715	2	0.889075711467773	31	3	6	-3.62246800947414	-0.0585004337916996	19	3
"168"	-3.4821243709682	0.0911493507081071	1	0.85641205169929	17	4	14	-3.59364144787271	-0.0512533222875494	26	1
"169"	-3.56370383946369	0.0832752237701684	2	0.928194991780301	8	1	8	-3.74497103116028	-0.0950791855432871	6	0
"170"	3.31902005930076	0.659638063994142	97	-0.250939405026954	378	327	130	3.20071282348256	-0.271667642664581	976	935
